0.1360
0.1360
0.8590
0.1940
0.1930
0.1970
0.1940
0.1950
0.2020
0.2120
0.2420
0.2350
0.2380
0.2340
0.2610
0.2560
0.2610
0.2820
0.2810
0.2800
0.2920
0.2930
0.6970
0.3150
0.3130
0.3120
0.3100
0.3110
0.3100
0.3180
0.3190
0.6780
0.6800
0.3220
0.3210
0.3190
0.3200
0.3380
0.3460
0.3540
0.3490
0.3750
0.3730
0.3730
0.3660
0.3860
0.3830
0.3870
0.3820
0.3840
0.3900
0.3960
0.4000
0.4000
0.3990
0.4030
0.4090
0.4170
0.4170
0.4170
0.4180
0.4350
0.4420
0.4400
0.4640
0.4650
0.4640
0.4800
0.4770
0.4790
0.4870
0.4840
0.5200
0.4890
0.4910
0.4990
0.5070
0.5130
0.5210
0.5200
0.5260
0.5680
0.5570
0.5770
0.5800
0.5880
0.5870
0.5950
0.5960
0.5960
0.4020
0.5910
0.6110
0.6040
0.6010
0.6100
0.6160
0.6210
0.6330
0.6280
0.3580
0.6440
0.6530
0.6410
0.6590
0.6570
0.6580
0.6730
0.7000
0.7010
0.7350
0.7530
0.7880
0.8000
0.7940
0.1990
0.8050
0.8040
0.8040
0.8060
0.8280
0.8340
0.8320
0.8730
0.8800
0.8800
0.8820
0.8800
