0.1810
0.2405
0.7420
0.3630
0.3790
0.3700
0.3925
0.3965
0.4035
0.4255
0.4275
0.4225
0.4480
0.4515
0.4415
0.4710
0.4720
0.4830
0.4760
0.4800
0.4785
0.4875
0.5105
0.4965
0.4875
0.4830
0.4760
0.4770
0.4750
0.4855
0.4745
0.5235
0.5195
0.4770
0.4850
0.4915
0.5005
0.5210
0.4995
0.4830
0.5060
0.4900
0.5010
0.4990
0.5020
0.4990
0.4975
0.5020
0.4995
0.4970
0.4950
0.5045
0.4990
0.5160
0.5090
0.4955
0.5095
0.5105
0.5060
0.5170
0.5115
0.5135
0.5115
0.4875
0.5085
0.5030
0.5145
0.5025
0.5195
0.5070
0.4980
0.5075
0.5040
0.5095
0.5150
0.5100
0.5030
0.5045
0.5085
0.4930
0.5080
0.5145
0.5110
0.5135
0.5075
0.5035
0.5035
0.5020
0.5140
0.5075
0.5030
0.4870
0.5055
0.5060
0.4965
0.5050
0.5050
0.4940
0.4775
0.4990
0.5135
0.4780
0.4865
0.4865
0.4825
0.4820
0.4760
0.4790
0.4660
0.4660
0.4755
0.4645
0.4490
0.4280
0.4390
0.5590
0.4245
0.4245
0.4125
0.4095
0.4100
0.4045
0.4020
0.3775
0.3840
0.3440
0.3100
0.2390
