0.1160
0.1160
0.1250
0.1870
0.1870
0.1890
0.1870
0.1870
0.1840
0.2030
0.2120
0.2070
0.2180
0.2310
0.2400
0.2440
0.2560
0.2780
0.2760
0.2700
0.2860
0.2810
0.2760
0.2900
0.3000
0.3000
0.3100
0.3110
0.3090
0.3060
0.3040
0.3100
0.3060
0.3070
0.3030
0.3080
0.3080
0.3320
0.3320
0.3630
0.3600
0.3590
0.3560
0.3510
0.3640
0.3550
0.3510
0.3550
0.3660
0.3710
0.3770
0.3910
0.3850
0.3870
0.3850
0.3900
0.3960
0.4040
0.4050
0.4080
0.4260
0.4390
0.4450
0.4480
0.4710
0.4760
0.4800
0.4950
0.5020
0.4970
0.5050
0.4960
0.4940
0.4890
0.5050
0.5120
0.5160
0.5270
0.5280
0.5310
0.5250
0.5470
0.5540
0.5710
0.5980
0.5970
0.5920
0.6030
0.5890
0.5920
0.5980
0.6020
0.6120
0.6080
0.6070
0.6070
0.6080
0.6230
0.6420
0.6380
0.6370
0.6390
0.6400
0.6510
0.6500
0.6510
0.6490
0.6620
0.6890
0.6900
0.7340
0.7470
0.8010
0.8050
0.8050
0.8090
0.8150
0.8120
0.8200
0.8170
0.8250
0.8240
0.8210
0.8820
0.8810
0.8810
0.8870
0.8870
